IDATE,ACSTATE,TFAT,TINJ,TOTAL_COST_CURRENT,LOSS,RECOV,CAUSE,ACCOUNTY,LAT,LONG
1987,North Dakota,0.0,0.0,10284.5100105374,110.0,100.0,OTHER,CASS,46.87719,-96.7898
1988,Missouri,0.0,0.0,229.139162980606,5.0,0.0,OTHER,CASS,46.87719,-96.7898
1988,Missouri,0.0,0.0,0.0,1.0,1.0,OTHER,CASS,46.87719,-96.7898
1992,Missouri,0.0,0.0,870133.729569094,586.0,557.0,MATERIAL FAILURE OF PIPE OR WELD,CASS,46.87719,-96.7898
1992,North Dakota,0.0,0.0,69610.6983655275,1593.0,1443.0,OTHER OUTSIDE FORCE DAMAGE,CASS,46.87719,-96.7898
1992,Missouri,0.0,0.0,6961.06983655275,750.0,749.0,OTHER,CASS,46.87719,-96.7898
1993,North Dakota,0.0,0.0,17003.4843205575,5.0,3.0,MATERIAL FAILURE OF PIPE OR WELD,CASS,46.87719,-96.7898
1993,Iowa,0.0,0.0,571.317073170732,20.0,0.0,OTHER,CASS,46.87719,-96.7898
2000,Minnesota,0.0,0.0,150153.846153846,10.0,5.0,OTHER,CASS,46.87719,-96.7898
2001,Minnesota,0.0,0.0,293386.773547094,25.0,15.0,MATERIAL FAILURE OF PIPE OR WELD,CASS,46.87719,-96.7898
1991,Montana,0.0,0.0,44593.3597319525,100.0,0.0,OTHER OUTSIDE FORCE DAMAGE,SHERIDAN,44.79719,-106.95618
1998,Montana,0.0,0.0,10864.5640074212,100.0,95.0,EQUIPMENT FAILURE,SHERIDAN,44.79719,-106.95618
1986,New Mexico,0.0,0.0,2313.37762614473,160.0,100.0,CORROSION,LEA,32.70261,-103.13604
1986,New Mexico,0.0,0.0,5972.72041659185,280.0,180.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1986,New Mexico,0.0,0.0,1051.53528461124,65.0,45.0,CORROSION,LEA,32.70261,-103.13604
1987,New Mexico,0.0,0.0,7507.69230769231,695.0,595.0,CORROSION,LEA,32.70261,-103.13604
1988,New Mexico,0.0,0.0,2590.26879891119,200.0,150.0,CORROSION,LEA,32.70261,-103.13604
1988,New Mexico,0.0,0.0,3885.40319836679,155.0,105.0,CORROSION,LEA,32.70261,-103.13604
1988,New Mexico,0.0,0.0,1394.76012249064,65.0,50.0,CORROSION,LEA,32.70261,-103.13604
1989,New Mexico,0.0,0.0,86612.4996729889,3623.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1990,New Mexico,0.0,0.0,3509.90536277603,50.0,35.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1991,New Mexico,0.0,0.0,13378.0079195857,4.0,0.0,CORROSION,LEA,32.70261,-103.13604
1993,New Mexico,0.0,0.0,0.0,185.0,160.0,CORROSION,LEA,32.70261,-103.13604
1993,New Mexico,0.0,0.0,46742.5783972125,878.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1993,New Mexico,0.0,0.0,3864.89198606272,197.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1994,New Mexico,0.0,0.0,89029.8380221654,545.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1994,New Mexico,0.0,0.0,49923.273657289,317.0,120.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1994,New Mexico,0.0,0.0,15447.9249786871,593.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1995,New Mexico,0.0,0.0,32587.6460767947,30.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,LEA,32.70261,-103.13604
1995,New Mexico,0.0,0.0,4073.45575959933,75.0,0.0,CORROSION,LEA,32.70261,-103.13604
1997,New Mexico,0.0,0.0,9428.68643499262,721.0,325.0,OTHER,LEA,32.70261,-103.13604
1998,New Mexico,0.0,0.0,62083.2228995494,518.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LEA,32.70261,-103.13604
1999,New Mexico,0.0,0.0,0.0,1500.0,1168.0,OTHER,LEA,32.70261,-103.13604
1986,California,0.0,0.0,10515.3528461124,200.0,100.0,OTHER,STANISLAUS,37.6391,-120.99688
1991,California,0.0,0.0,71349.375571124,634.0,605.0,OTHER OUTSIDE FORCE DAMAGE,STANISLAUS,37.6391,-120.99688
1986,California,0.0,0.0,29442.9879691147,200.0,160.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1986,California,0.0,2.0,2103070.56922248,690.0,550.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1987,California,0.0,0.0,61707.0600632245,7.0,5.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1987,California,0.0,0.0,102845.100105374,1.0,0.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1987,California,0.0,0.0,2056.90200210748,25.0,15.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1988,California,0.0,0.0,33872.7458319156,150.0,130.0,OTHER,LOS ANGELES,34.05223,-118.24368
1988,California,0.0,0.0,2988771.69105138,3155.0,2861.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1988,California,0.0,0.0,89663.1507315414,60.0,50.0,OTHER,LOS ANGELES,34.05223,-118.24368
1988,California,0.0,0.0,24906.4307587615,30.0,30.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1989,California,0.0,0.0,67024.19882276,1.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1989,California,0.0,0.0,957488.554610857,75.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1989,California,0.0,0.0,6702.419882276,90.0,90.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,92365.9305993691,240.0,210.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,92365.9305993691,60.0,60.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,3694.63722397476,1.0,1.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,27709.7791798107,4.0,4.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,0.0,2.0,2.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,0.0,20.0,20.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1990,California,0.0,0.0,46182.9652996845,5.0,5.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,0.0,1777.0,1200.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,945379.226317392,269.0,45.0,OTHER,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,115942.735303076,3.0,3.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,71349.375571124,50.0,50.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,178373.43892781,5.0,5.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,28539.7502284496,1.0,1.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1992,California,0.0,0.0,6090.93610698365,60.0,60.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1992,California,0.0,0.0,121818.722139673,1.0,1.0,OTHER,LOS ANGELES,34.05223,-118.24368
1992,California,0.0,0.0,20883.2095096582,10.0,10.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1992,California,0.0,2.0,87013.3729569094,320.0,320.0,OTHER,LOS ANGELES,34.05223,-118.24368
1992,California,0.0,0.0,43506.6864784547,600.0,600.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1991,California,0.0,0.0,17837.343892781,0.0,0.0,OTHER,LOS ANGELES,34.05223,-118.24368
1992,California,0.0,0.0,92234.1753343239,30.0,8.0,OTHER,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,102020.905923345,0.0,0.0,OTHER,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,34006.968641115,5.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,76515.6794425087,22.0,20.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,22104.5296167247,5.0,2.0,OTHER,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,20404.181184669,22.0,22.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,28905.9233449477,30.0,8.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1993,California,0.0,0.0,42508.7108013937,200.0,195.0,OTHER,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,33282.1824381927,4.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,166410.912190963,35.0,5.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,183052.00341006,592.0,140.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,83205.4560954817,5.0,1.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,19969309.4629156,4207.0,1360.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,2496.16368286445,15.0,14.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,16641.0912190963,0.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,9984.6547314578,12.0,12.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,1081670.92924126,1600.0,440.0,OTHER,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,18305.200341006,1.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,83205.4560954817,30.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,41602.7280477408,1.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,416027.280477408,0.0,0.0,OTHER,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,116487.638533674,60.0,20.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,24961.6368286445,1.0,0.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1995,California,0.0,0.0,830984.974958264,5.0,1.0,OTHER,LOS ANGELES,34.05223,-118.24368
1995,California,0.0,0.0,5702838.06343907,1000.0,800.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,168075.021312873,183.0,20.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,14976.9820971867,0.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,0.0,2662574.59505541,561.0,100.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1994,California,0.0,1.0,2662574.59505541,561.0,100.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1996,California,0.0,0.0,319868.906185989,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1996,California,0.0,0.0,63973.7812371979,0.0,0.0,OTHER,LOS ANGELES,34.05223,-118.24368
1997,California,0.0,0.0,31428.9547833087,277.0,275.0,OTHER OUTSIDE FORCE DAMAGE,LOS ANGELES,34.05223,-118.24368
1998,California,0.0,0.0,585289.583885502,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1998,California,0.0,0.0,973154.518950437,0.0,150.0,CORROSION,LOS ANGELES,34.05223,-118.24368
1999,California,0.0,0.0,84281.0414758602,60.0,46.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1999,California,0.0,0.0,360109.904487767,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
1999,California,0.0,0.0,76619.1286144184,535.0,535.0,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,34.05223,-118.24368
2000,California,0.0,0.0,75076.9230769231,2.0,0.0,CORROSION,LOS ANGELES,34.05223,-118.24368
2000,California,0.0,0.0,900923.076923077,3.0,3.0,OTHER,LOS ANGELES,34.05223,-118.24368
1986,Kansas,0.0,0.0,6309.21170766745,500.0,350.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,COWLEY,37.23775,-96.83749
1986,Kansas,0.0,0.0,5257.6764230562,660.0,410.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,COWLEY,37.23775,-96.83749
1988,Kansas,0.0,0.0,27976.8955427016,850.0,0.0,OTHER OUTSIDE FORCE DAMAGE,COWLEY,37.23775,-96.83749
1991,Kansas,0.0,0.0,71349.375571124,424.0,25.0,OTHER OUTSIDE FORCE DAMAGE,COWLEY,37.23775,-96.83749
1986,Oklahoma,0.0,0.0,3785.52702460047,378.0,320.0,OTHER,TILLMAN,34.37285,-98.92424
1986,Montana,0.0,0.0,48791.2372059616,693.0,0.0,OTHER,BASIN,35.78,19.33
1986,Texas,0.0,0.0,140905.728137906,4111.0,1735.0,MATERIAL FAILURE OF PIPE OR WELD,MAVERICK,28.74259,-100.31451
1986,Oklahoma,0.0,0.0,8201.97521996768,294.0,219.0,OTHER OUTSIDE FORCE DAMAGE,KINGFISHER,35.94539,-97.94211
1990,Oklahoma,0.0,0.0,5541.95583596215,1000.0,900.0,EQUIPMENT FAILURE,KINGFISHER,35.94539,-97.94211
1991,Oklahoma,0.0,0.0,19494.4331404203,5290.0,5275.0,EQUIPMENT FAILURE,KINGFISHER,35.94539,-97.94211
1986,Texas,0.0,0.0,4731.90878075058,150.0,0.0,CORROSION,CRANE,13.10487,-59.44861
1986,Texas,0.0,0.0,8832.89639073442,300.0,0.0,CORROSION,CRANE,13.10487,-59.44861
1986,Texas,0.0,0.0,20715.2451068414,2800.0,2300.0,CORROSION,CRANE,13.10487,-59.44861
1986,Texas,0.0,0.0,0.0,320.0,300.0,EQUIPMENT FAILURE,CRANE,13.10487,-59.44861
1986,Texas,0.0,0.0,0.0,420.0,400.0,OTHER,CRANE,13.10487,-59.44861
1987,Texas,0.0,0.0,7589.96838777661,125.0,85.0,OTHER,CRANE,13.10487,-59.44861
1987,Texas,0.0,0.0,822.760800842993,60.0,45.0,CORROSION,CRANE,13.10487,-59.44861
1988,Texas,0.0,0.0,1195.50867642055,83.0,80.0,CORROSION,CRANE,13.10487,-59.44861
1989,Texas,0.0,0.0,0.0,50.0,40.0,CORROSION,CRANE,13.10487,-59.44861
1989,Texas,0.0,0.0,134048.39764552,4935.0,1435.0,CORROSION,CRANE,13.10487,-59.44861
1990,Texas,0.0,0.0,267861.19873817,20027.0,18739.0,CORROSION,CRANE,13.10487,-59.44861
1991,Texas,0.0,0.0,1605.36095035029,55.0,35.0,CORROSION,CRANE,13.10487,-59.44861
1991,Texas,0.0,0.0,8740.29850746269,800.0,730.0,OTHER,CRANE,13.10487,-59.44861
1992,Texas,0.0,0.0,8701.33729569094,90.0,60.0,OTHER OUTSIDE FORCE DAMAGE,CRANE,13.10487,-59.44861
1994,Texas,0.0,0.0,9984.6547314578,10.0,0.0,OTHER OUTSIDE FORCE DAMAGE,CRANE,13.10487,-59.44861
1997,Texas,0.0,0.0,23571.7160874816,400.0,270.0,CORROSION,CRANE,13.10487,-59.44861
1999,Texas,0.0,0.0,78151.5111867068,500.0,480.0,OTHER,CRANE,13.10487,-59.44861
1986,California,1.0,0.0,0.0,1.0,0.0,OTHER,PLACER,38.75212,-121.28801
1995,California,0.0,0.0,1629382.30383973,413.0,295.0,OTHER OUTSIDE FORCE DAMAGE,PLACER,38.75212,-121.28801
1997,California,0.0,0.0,3928619.34791359,0.0,0.0,OTHER OUTSIDE FORCE DAMAGE,PLACER,38.75212,-121.28801
1997,California,0.0,0.0,392861.934791359,60.0,30.0,OTHER,PLACER,38.75212,-121.28801
1998,California,0.0,0.0,79156.1091969255,0.0,0.0,CORROSION,PLACER,38.75212,-121.28801
1999,California,0.0,0.0,306476.514457674,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,PLACER,38.75212,-121.28801
1986,Texas,0.0,0.0,6803.43329143473,60.0,0.0,CORROSION,HANSFORD,36.27745,-101.35454
1987,Texas,0.0,0.0,27973.8672286618,1197.0,888.0,OTHER OUTSIDE FORCE DAMAGE,HANSFORD,36.27745,-101.35454
1986,Texas,0.0,0.0,9539.52810199318,400.0,0.0,CORROSION,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,6170.70600632245,825.0,750.0,CORROSION,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,25423.3087460485,600.0,0.0,CORROSION,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,49365.6480505796,2173.0,0.0,OTHER OUTSIDE FORCE DAMAGE,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,617.070600632245,800.0,310.0,CORROSION,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,11210.1159114858,350.0,150.0,MATERIAL FAILURE OF PIPE OR WELD,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,7075.74288724974,250.0,140.0,MATERIAL FAILURE OF PIPE OR WELD,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,8464.15173867229,350.0,200.0,MATERIAL FAILURE OF PIPE OR WELD,UPTON,31.36873,-102.04304
1987,Texas,0.0,0.0,123531.363540569,6139.0,0.0,OTHER OUTSIDE FORCE DAMAGE,UPTON,31.36873,-102.04304
1988,Texas,0.0,0.0,2636.09663150732,250.0,215.0,OTHER OUTSIDE FORCE DAMAGE,UPTON,31.36873,-102.04304
1988,Texas,0.0,0.0,2988.77169105138,150.0,95.0,CORROSION,UPTON,31.36873,-102.04304
1988,Texas,0.0,0.0,22316.1619598503,800.0,0.0,CORROSION,UPTON,31.36873,-102.04304
1989,Texas,0.0,0.0,382.995421844343,200.0,150.0,CORROSION,UPTON,31.36873,-102.04304
1990,Texas,0.0,0.0,10160.2523659306,40.0,35.0,CORROSION,UPTON,31.36873,-102.04304
1991,Texas,0.0,0.0,4459.33597319525,140.0,100.0,CORROSION,UPTON,31.36873,-102.04304
1991,Texas,0.0,0.0,35674.687785562,5.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,UPTON,31.36873,-102.04304
1991,Texas,0.0,2.0,3567.4687785562,1.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,UPTON,31.36873,-102.04304
1992,Texas,0.0,0.0,870.133729569094,150.0,130.0,CORROSION,UPTON,31.36873,-102.04304
1991,Texas,0.0,0.0,1783.7343892781,70.0,0.0,CORROSION,UPTON,31.36873,-102.04304
1995,Texas,3.0,2.0,65175.2921535893,0.0,0.0,OTHER,UPTON,31.36873,-102.04304
1996,Texas,0.0,0.0,0.0,95.0,0.0,EQUIPMENT FAILURE,UPTON,31.36873,-102.04304
1999,Texas,0.0,0.0,0.0,98.0,15.0,OTHER,UPTON,31.36873,-102.04304
1986,Texas,0.0,0.0,15167.3449452325,636.0,0.0,CORROSION,YOAKUM,33.17297,-102.8278
1987,Texas,0.0,0.0,4648.59852476291,750.0,650.0,OTHER,YOAKUM,33.17297,-102.8278
1991,Texas,0.0,0.0,53512.031678343,28200.0,26900.0,CORROSION,YOAKUM,33.17297,-102.8278
1991,Texas,0.0,0.0,5351.2031678343,55.0,50.0,EQUIPMENT FAILURE,YOAKUM,33.17297,-102.8278
1992,Texas,0.0,0.0,0.0,247.0,222.0,CORROSION,YOAKUM,33.17297,-102.8278
1993,Texas,0.0,0.0,7311.49825783972,470.0,420.0,OTHER,YOAKUM,33.17297,-102.8278
1993,Texas,0.0,0.0,11994.2578397213,3.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,YOAKUM,33.17297,-102.8278
1994,Texas,0.0,0.0,48418.9190110827,6.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,YOAKUM,33.17297,-102.8278
1995,Texas,0.0,0.0,814.691151919866,0.0,0.0,EQUIPMENT FAILURE,YOAKUM,33.17297,-102.8278
1996,Texas,1.0,0.0,351855.796804588,4600.0,0.0,OTHER OUTSIDE FORCE DAMAGE,YOAKUM,33.17297,-102.8278
1999,Texas,0.0,0.0,13791.4431505953,335.0,260.0,OTHER,YOAKUM,33.17297,-102.8278
2002,Texas,0.0,0.0,9528.99408284024,3600.0,0.0,OTHER,YOAKUM,33.17297,-102.8278
1986,Texas,0.0,0.0,788.651463458431,80.0,60.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1986,Ohio,0.0,0.0,10515.3528461124,523.0,510.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1986,Ohio,0.0,0.0,6309.21170766745,119.0,115.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1987,Texas,0.0,0.0,78162.2760800843,2200.0,2188.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1987,Texas,0.0,0.0,1542.67650158061,45.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MONTGOMERY,32.36681,-86.29997
1988,Tennessee,0.0,0.0,498128.61517523,8517.0,1200.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1988,Kansas,0.0,0.0,13947.6012249064,3300.0,3000.0,OTHER,MONTGOMERY,32.36681,-86.29997
1989,Illinois,0.0,0.0,105323.741007194,3283.0,0.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1990,Ohio,0.0,0.0,36946.3722397476,260.0,130.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1991,Kansas,0.0,0.0,3567.4687785562,210.0,170.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1991,Kansas,0.0,0.0,14269.8751142248,5.0,0.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1991,Missouri,0.0,0.0,27826.2564727383,20.0,0.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1991,Kansas,0.0,0.0,1783.7343892781,42.0,22.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1991,Kansas,0.0,0.0,0.0,80.0,60.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1992,Texas,0.0,0.0,487274.888558692,474.0,430.0,OTHER,MONTGOMERY,32.36681,-86.29997
1992,Texas,0.0,2.0,348053.491827637,6713.0,0.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1993,Texas,0.0,0.0,61212.543554007,350.0,90.0,OTHER OUTSIDE FORCE DAMAGE,MONTGOMERY,32.36681,-86.29997
1993,Missouri,0.0,0.0,8501.74216027875,1.0,1.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1993,Kansas,0.0,0.0,425087.108013937,215.0,89.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1994,Kansas,0.0,0.0,108167.092924126,340.0,20.0,CORROSION,MONTGOMERY,32.36681,-86.29997
1997,Texas,0.0,0.0,78572.3869582718,265.0,260.0,OTHER,MONTGOMERY,32.36681,-86.29997
1998,Kansas,0.0,0.0,31041.6114497747,50.0,50.0,OTHER,MONTGOMERY,32.36681,-86.29997
1998,Kansas,0.0,0.0,1552.08057248874,5000.0,780.0,MATERIAL FAILURE OF PIPE OR WELD,MONTGOMERY,32.36681,-86.29997
2001,Texas,0.0,0.0,50383.3106212425,10.0,0.0,OTHER,MONTGOMERY,32.36681,-86.29997
1986,Texas,0.0,0.0,1051.53528461124,300.0,280.0,OTHER,BRAZORIA,29.56357,-95.28605
1987,Texas,0.0,0.0,0.0,150.0,145.0,CORROSION,BRAZORIA,29.56357,-95.28605
1987,Texas,0.0,0.0,0.0,500.0,500.0,CORROSION,BRAZORIA,29.56357,-95.28605
1988,Texas,0.0,0.0,996.25723035046,775.0,770.0,CORROSION,BRAZORIA,29.56357,-95.28605
1988,Texas,0.0,0.0,1992.51446070092,600.0,585.0,CORROSION,BRAZORIA,29.56357,-95.28605
1988,Texas,0.0,0.0,3387.27458319156,1500.0,1465.0,CORROSION,BRAZORIA,29.56357,-95.28605
1988,Texas,0.0,0.0,1594.01156856074,285.0,0.0,OTHER OUTSIDE FORCE DAMAGE,BRAZORIA,29.56357,-95.28605
1989,Texas,0.0,0.0,38299.5421844343,50.0,0.0,CORROSION,BRAZORIA,29.56357,-95.28605
1990,Texas,0.0,0.0,27709.7791798107,326.0,326.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
1990,Texas,0.0,0.0,0.0,1500.0,1320.0,CORROSION,BRAZORIA,29.56357,-95.28605
1992,Texas,0.0,0.0,348053.491827637,618.0,195.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
1993,Texas,0.0,0.0,765156.794425087,951.0,708.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
1993,Texas,0.0,0.0,30606.2717770035,1.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
1993,Texas,0.0,0.0,20404.181184669,2.0,1.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
1993,Texas,0.0,0.0,22104.5296167247,90.0,0.0,EQUIPMENT FAILURE,BRAZORIA,29.56357,-95.28605
1996,Texas,0.0,0.0,175927.898402294,1500.0,0.0,OTHER,BRAZORIA,29.56357,-95.28605
1997,Texas,0.0,0.0,59715.0140882866,320.0,0.0,CORROSION,BRAZORIA,29.56357,-95.28605
1999,Texas,0.0,0.0,249778.359283004,19.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
2000,Texas,0.0,0.0,0.0,139.0,0.0,OTHER,BRAZORIA,29.56357,-95.28605
2000,Texas,0.0,0.0,21772.3076923077,5.0,0.0,CORROSION,BRAZORIA,29.56357,-95.28605
2001,Texas,0.0,0.0,2787.1743486974,41.0,0.0,OTHER,BRAZORIA,29.56357,-95.28605
2001,Texas,0.0,0.0,366733.466933868,4659.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZORIA,29.56357,-95.28605
2001,Texas,0.0,0.0,0.0,0.0,0.0,OTHER,BRAZORIA,29.56357,-95.28605
1986,Kansas,0.0,0.0,89801.1133058,0.0,0.0,OTHER,OKETO,43.67993,143.58993
1986,Kansas,0.0,0.0,0.0,185.0,180.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,BUTLER,39.3995,-84.56134
1987,Kansas,0.0,0.0,3393.88830347735,60.0,20.0,CORROSION,BUTLER,39.3995,-84.56134
1987,Kansas,0.0,0.0,0.0,466.0,437.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,BUTLER,39.3995,-84.56134
1987,Kansas,0.0,0.0,5142.2550052687,60.0,50.0,CORROSION,BUTLER,39.3995,-84.56134
1987,Kansas,0.0,0.0,5142.2550052687,100.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,BUTLER,39.3995,-84.56134
